Coco Two Seater Sofa Merlot with Black Legs,"||130cm W x 70cm D x 39/75cm H||Small in stature but big on sophistication and comfort, our sofa offers a moody sophistication with its tailored velvet upholstery and gentle Deco curves. Select from a range of co-ordinated chairs, cushions and throws to complete your velvet story.||NB: This is a Custom Order - please allow approximately 14 weeks production time||NB: No cancellation, refund or exchange on Custom Order items",||Sofa is upholstered in polyester velvet||Channel detail on seat back||Foam fill||Birch frame||Black finish to legs||Manhattan Apartment Style,1119,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_f9f44f2ac1d1d8da6a82eb85248dc617_coco-two-seater-sofa-merlot-with-black-legs_x480.jpg?v=1571441391,category-sofas,chairs-and-seating
Drummond Armchair Antique Ebony Leather,"||70cmW x 74cmD x 80cmH||Taking its inspiration from mid-century Danish design, the Drummond emphasizes functional form and proportions. With a focus on the beauty and warmth of mixed materials the Drummond combines the rich grain of leather with a natural ash frame and sloped back for reclining comfort.",||Armchair is upholstered in top grain ebony leather with an antique finish||Channel stitch detail||Foam fill||Solid ash frame with a natural finish||Sloped back for comfort||Manhattan Apartment Style,1359,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_2322f5c73cc79dfb03fe399ec2bd83cb_drummond-armchair-antique-ebony-leather_x480.jpg?v=1629704902,category-clearance,chairs-and-seating
Cape Town Occasional Chair Natural by Uniqwa Furniture,"||64cmW x 80cmD x 68cmH||The lowline profile of the Cape Town Chair means your view to the outdoors isn’t impeded. Designed for comfort, its teak frame and synthetic wicker weave are handcrafted and built for durability. Choose from natural, tribal diamond black and white or plain white designs to bring style to your indoor or outdoor room.||NB: Due to the often hand-crafted nature of the Uniqwa Collection pieces which are made offshore, shipping times may change. If you require an item in a specific time frame please contact us to confirm delivery time prior to ordering.||﻿NB: Uniqwa products take 10-14 days to prepare for dispatch. Please note your order will not leave the warehouse before that time. ","||This is a high quality Uniqwa product||Chair frame is made from teakwood with a highly sanded natural finish||Viro hyacinth wrap on seat and seat back||Suitable for indoors and covered outdoor areas||Island Resort, African, Contemporary & Outdoor Living Styles",1099,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_c438c677a6107cd0facfdacddf46ff1d_cape-town-occasional-chair-natural_x480.jpg?v=1571701430,category-outdoor-garden,chairs-and-seating
Macey 2 Seater Sofa Light Grey,"||160cmW x 100cmD x 75cmH||With a nod to retro Italian design,the Macey Sofa Collection invites comfort and a guarantee of style. Its rounded profile and impeccable tailoring in grey provides a contemporary European feel.","||Sofa is upholstered in a light grey woven polyester fabric||Sofa frame is constructed from solid timber covered in foam||Features 2 seat cushions, a fixed back and 2 scatter cushions||Contrast dark grey piping detail||Sits on painted black legs||Contemporary Style",1729,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_21797373c185dd4b2abcf60a52d4594b_macey-2-seater-sofa-light-grey_x480.jpg?v=1571441873,category-sofas,chairs-and-seating
Jenson Side Table/Low Stool Gold,"||38cmDia x 43cmH||With its polished contemporary finish, the Jenson embraces a sculptural and sophisticated aesthetic. Warm up your living space with its soft brass colour.",||Table/stool is made from aluminium with a gold finish - slight imperfections are considered normal and not faults||Manhattan Apartment & Contemporary Styles,375,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_021368166d2eb225ea2ae18c4b08ccbf_jenson-side-table-brass_x480.jpg?v=1629681833,category-occasional-tables,chairs-and-seating
Columbus Leather Directors Chair Dark,"||55cmW x 55cmD x 90cm||Capture the mood of the British Colonial look with our Director’s chair. Its heavy duty dark brown buffalo leather and solid timber frame provide an effortless feeling of luxury and sense of adventure.||NB: Due to leather being natural every piece is different, therefore slight colour variations will occur - image is indicative","||Directors Chair features premium quality tanned Buffalo seat and back||Hand dyed dark brown finish||Hand top stitching||Solid timber legs with stained finish||Folding style||Traditional, African & Manhattan Apartment Styles",559,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_0e892045809f1f0d174984699da049cb_leather-directors-chair-dark_4a71ca94-37a0-4951-890e-c60b66c8543d_x480.jpg?v=1600388050,category-desk-chairs,chairs-and-seating
The Good Life Framed Canvas Print,,"||52.5cm x 77.5cm
 
 103.5cm x 153.5cm||
		High quality printed canvas by Catherine Fitzgerald||
		Stretched and ready to hang||
		Includes a raw wood colour timber floating frame||
		Approximately 10-14 day lead time||
		French Country & Mediterranean Styles",415,//cdn.shopify.com/s/files/1/1089/1214/products/34CF_20-_20FFT_20-_20The_20Good_20Life_9158b622-a7bc-4509-9eb6-42d668d3881c_x480.jpg?v=1571440815,category-paintings,paintings
Comma Occasional Chair Graphite,"||79cmW x 105cmD x 64-84cmH||With its bold organic silhouette and fashion forward palette, the Comma Collection is defined by its comfort and impeccable tailoring. Mix and match to create your room's personality",||Chair is upholstered in graphite Varese with anti-stain Teflon treatment||Contrast stitch detail||Foldable headrest||Wood frame with foam fill||No assembly required||Contemporary & Organic Styles,1089,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_aa071be7774cc9073d00cbf0c79f4643_comma-occasional-chair-graphite_x480.jpg?v=1571441282,category-occasional-chairs,chairs-and-seating
Ambassador Car Sofa,||159cmL x 70cmD x 75cmH||Arm height: 72cm||Seat height: 48cm||Weight: 50kg||Create the focal point for a gentleman's study with the quirky Ambassador Car Sofa - requires no fuel or driver - simply sit back and enjoy the ride!. Even features working headlights.,||Sofa features an antique copper metal and hardwood upcycled car frameW||Working headlights||Upholstered with brown leather||Manhattan Apartment Style,2059,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_637e17b825eaba587306393a1f64379f_ambassador-car-sofa_x480.jpg?v=1571441166,category-leather-sofas,chairs-and-seating
Zetter Wing Back Chair Natural,"||90cmW x 85cmD x 100cmH||Seat height: 50cm||Seat depth: 55cm||Leg height: 18cm||Arm height: 60cm||Weight: 22kg||Re-imaging the iconic wing back, the Zetter is a modern classic. High backed, upholstered in effortless natural weave with stud trim and a tailored finish, the Zetter offers supreme comfort. Pair with marble occasional tables and nickel lighting.","||Chair is upholstered in 42% Viscose, 42% Linen, 16% Polyester||Padded for comfort||Silver stud detail||Sturdy black timber legs||Furniture - 2 years manufacturer warranty||Professional dry cleaning recommended||Manhattan Apartment Style",1999,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_df98b3d6b266a05202d918320bc0852e_zetter-wing-back-chair-natural_dcbefa33-d2cc-4c64-ba92-5808f6f1f604_x480.jpg?v=1629280619,category-clearance,chairs-and-seating
Still Life Bouquet Framed Canvas Print,"||Finished frame size: 935mmW x 1315mmH||Bold and creative artwork is the perfect way to add energy to a room firing the imagination. As the final decorating statement it helps unify the theme, colours and design elements of the space pulling them together into a cohesive whole. Our Art Collection offers something to suit all tastes and colour schemes from the exotic to the contemporary, all framed and ready to hang. Affordable, fun and exciting, decorating with art has never been easier.||NB: Please allow approximately 14 - 21 days production time – this may increase to an extra week during the busy Christmas New Year period.||﻿NB: Please note that variation in colour may occur due to your device.","||100% Australian artwork by Amy, an emerging and successful Australian artist||Printed on 100gsm acid free cotton canvas||High quality solvent UV curable inks are used||Print retains the texture of the original artwork which is painted in acrylics and other mediums||Finished with a 100% hardwood timber canvas floater frame in natural (6cm depth)||Ready to hang||Traditional & French Country Styles",539,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1d1da19a817cb46dda20f7bcd57d4d90_still-life-bouquet-framed-canvas-print_x480.jpg?v=1576629605,category-art,paintings
Club Chair Shiraz with Black Legs,"||71cmW x 80cmD x 78cmH||Featuring gentle mid-century contours and a tailored finish, our Club Chair Collection offers a cozy formality with the warmth of jewel toned velvet upholstery and a matelasse distinction.||NB: This is a Custom Order - please allow approximately 14 weeks production time||NB: No cancellation, refund or exchange on Custom Order items",||Chair is upholstered in polyester velvet||Quilted detail||Foam fill||Birch frame||Black finish to legs||Manhattan Apartment Style,979,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_28226bc89be38010e38f6d3b90cb46d8_club-chair-shiraz-with-black-legs_d68a65e3-5055-40d5-bcc3-be27bae934de_x480.jpg?v=1571441680,category-occasional-chairs,chairs-and-seating
Coco Velvet Two Seater Sofa Vintage Marigold With Black Legs,"||130cmW x 75cmH||Small in stature but big on sophistication and comfort, our sofa offers a moody sophistication with its tailored velvet upholstery and gentle Deco curves. Select from a range of co-ordinated chairs, cushions and throws to complete your velvet story.",||Sofa is upholstered in vintage marigold cotton/viscose velvet||Channel detail on seat back||Foam fill||Birch frame||Choice of gold or black finish to legs||Manhattan Apartment Style,1119,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_989a354ed9e13ddd949eeb62b8d2a336_coco-velvet-two-seater-sofa-vintage-marigold_x480.jpg?v=1589499263,category-sofas,chairs-and-seating
Ophelia Bar Chair Navy,||49cmW x 61cmD x 105cmH||Seat height: 66cm||NB: Please enquire for availability prior to ordering||Blending European elegance with contemporary lines and maximum comfort the Ophelia Bar Chair features a classic navy upholstery with silver decorative handle on the seat back. Think nickel lamps and modern American furniture.,"||Bar Chair features a navy linen/cotton/viscose blend upholstery||Piping trim||Pine frame||Birch legs with natural finish||Silver metal handle on seat back||Manhattan Apartment, French Country & Hamptons Styles",649,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_16bbdb9a43511116f23e80e118f09b09_ophelia-bar-chair-navy_x480.jpg?v=1629937895,category-clearance,chairs-and-seating
Bernard 3 Seater Sofa,"||182cmL x 76cmD x 75cmH||Capture the essence of relaxed indoor/outdoor decorating with natural fibres in furniture and flooring. Built for comfort and lounging, the Bernard Collection features a slimline metal frame, contrasting rope wrap and light grey cushions for added comfort.","||Sofa has a galvanised steel powder coated frame||Sides and backrest are made from dark grey poly UV stabilised rope- marine grade - soft to the touch||Includes light grey 100% polyester cushions||Webbing and foam fill||NB: Suitable for indoor and covered alfresco use away from weather||No assembly required||Contemporary, Island Resort & Outdoor Living Styles",1589,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_d34249a4df4d9b395abf07e41e4f8030_bernard-3-seater-sofa_2c8d3745-2d7b-4c52-916d-4de2eba7770a_x480.jpg?v=1571441282,category-outdoor-garden,chairs-and-seating
Evie 3 Seat Sofa Green Velour,"||226cmL x 100cmD x 83cmH||With its classic mid century inspiration, the Evie’s angular squared-off silhouette is softened by stylish bolster cushions and buttoned detail to enhance the tailored feel. Recessed legs lend the sofa a look of floating. Green velour upholstery works well with a moody color palette and the warmth of walnut.",||Sofa frame is made from pine||Upholstered in 85% cotton/ 15% polyester green velour||Feather and foam fill||Buttoned detail||Included bolster cushions||Lacquered finish to legs||Manhattan Apartment Style,2839,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_8e714e5f99ce81af0f72a864b5126888_evie-3-seat-sofa-green-velour_1d0ee208-1345-4765-ab59-8c8b84be5593_x480.jpg?v=1571441634,category-sofas,chairs-and-seating
Willow Swivel Chair Grey Velvet,"||78cmW x 74cmD x 82cmH||Seat height: 48cm||Base height: 6cm||Seat width: 71cm||Seat depth: 53cm||Weight: 25kg||Sleekly streamlined with a focus on curves, the Willow is defined by its elegant simplicity and versatile swivel action.",||Chair is upholstered in 100% polyester velvet||Detailed piping||Swivel action||Antique brass finished steel base||Fully assembled||Furniture - 2 years manufacturer warranty||Professional dry cleaning recommended||Manhattan Apartment Style,659,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_621a225f46ba8f833454ab972286b457_willow-swivel-chair-grey-velvet_d97eed16-e8f3-4538-8c0e-c76a3567da33_x480.jpg?v=1629961645,category-clearance,chairs-and-seating
Quade Indoor/Outdoor Counter Stool White,||49cmW x 49cmD x 107cmH||Seat Height: 65cm||Built to withstand Australia's harsh outdoor conditions the Quade Indoor/Outdoor Collection pays homage to the simplicity of mid-century design with contemporary definition using recycled materials.||NB: Please enquire for availability prior to ordering,||Stool is made from white polypropylene||NB: Polypropylene is recyclable||Stool legs are made from UV treated powder coat steel||Perforated diamond design||Footrest||NB: Suitable for indoor & full outdoor use||Assembly required||Contemporary & Outdoor Living Styles,185,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_98eccd2660dfcf4a574efb5f2db8efbf_quade-indoor-outdoor-counter-stool-white_4c1f3018-5a9a-4d3d-99fd-1f90a5b7cb08_x480.jpg?v=1598929873,category-stools,chairs-and-seating
Gina Dining Chair Mustard,||45cmW x 58cmD x 90cmH||The Gina Chair pairs high quality polyester UV stabilised rope in a choice of fashion forward colours with the warm beauty of eucalyptus wood. Pair with the Kenitra or Corvette Dining Table for stylish dining indoor or alfresco.||NB: This item must be purchased in units of 2 chairs,"||Chair frame is made from solid eucalyptus||Finished with Nano oil PNZ for long UV protection and durability||Seat and backrest are made from polyester UV stabilised rope - soft to the touch with a slight shine||Suitable for indoor and covered alfresco use||Simple assembly required||African, Contemporary, Island Resort & Outdoor Living Styles",319,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_8d5a7ab92d6389af2e9850b2b4095efb_gina-dining-chair-mustard_x480.jpg?v=1571441723,category-outdoor-garden,chairs-and-seating
Chichi Ottoman Blush,"||45cmDia x 45cmH||Combining luxury with simplicity the Chichi guarantees a glamorous look. Available in a range of fashion forward colours, marry with velvet cushions to complete your space. Retain the sophistication with metallic patterned wallpaper and accessories and Art Deco accents that emphasize the curves and brushed gold base.",||Ottoman is upholstered in 100% polyester velvet||Timber frame||Polyester fill||Brushed gold base||Manhattan Apartment Style,529,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_76eca4e89d80d163d2bf8fb2577a3d78_chichi-low-stool-blush_76285cca-d946-49b6-87b2-b43eec36195e_x480.jpg?v=1625992140,category-low-stools,chairs-and-seating
Sweni Barchair Natural Rope by Uniqwa Furniture,"||46cmW x 48cmD x 97.5cmH||Seat height: 69cm||The Sweni Chair Collection is a striking combination of Scandi frames, contemporary silhouettes and creative weave. The web design creates an airy look that opens up the space.||NB: Due to the often hand-crafted nature of the Uniqwa Collection pieces which are made offshore, shipping times may change. If you require an item in a specific time frame please contact us to confirm delivery time prior to ordering.||NB: Please enquire for availability prior to ordering||﻿NB: Uniqwa products take 10-14 days to prepare for dispatch. Please note your order will not leave the warehouse before that time. ","||Barstool is a high quality Uniqwa Product||Teak wood frame in reclaimed aged finish||Floor stoppers for protection||NB: Leeching of oils is a natural characteristic of teak and not considered a fault||Outdoor UV stabilised natural rope with reinforced seat||NB: Suitable for indoor & outdoor alfresco undercover use||Island Resor, Island Resort & Contemporary Styles",919,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_aa1fc3fcca39133e48dad9b71043cbf5_sweni-barchair-natural-rope_x480.jpg?v=1629883601,category-stools,chairs-and-seating
Surrey Dressing Stool,||44cmW x 34cmD x 45cmH||NB: Please enquire for availability prior to ordering||With a nod towards French Colonial style the Surrey Collection provides classic style and appeal. Featuring traditional profiles and parquet detail all your furniture needs are covered from dining and living to bedroom.,||Stool frame is made from mindi||Limed weathered finish||Made using traditional joinery methods||Beige linen upholstery||Flat Packed||Traditional & French Country Styles,385,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_4ce7e0151e204786df2b598e09a61433_surrey-dressing-stool_x480.jpg?v=1629942323,category-clearance,chairs-and-seating
Harper Occasional Chair by Uniqwa Furniture,"||84cmW x 93cmD x 67.5cmH||Evoking the resort elegance associated with tropical living, the Harper Collection inspires with its bold teak timbers acutely angled to maximise both aesthetics and ease, clean lines and effortless taupe upholstery. Pair with the matching pieces to create your own story.||NB: Due to the often hand-crafted nature of the Uniqwa Collection pieces which are made offshore, shipping times may change. If you require an item in a specific time frame please contact us to confirm delivery time prior to ordering.","||This is a high quality Uniqwa product||Solid teakwood frame in reclaimed aged finish||NB: Please note that teakwood may leach natural oil, a characteristic of the wood, and could stain cushion covers||Includes taupe outdoor cushions with dacron fill||Suitable for indoors and covered outdoor areas away from weather||Contemporary, Island Resort & Outdoor Living Styles",1999,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_43543c5271c181384e3b1663da8c251b_harper-occasional-chair_x480.jpg?v=1571702909,category-outdoor-garden,chairs-and-seating
Sixty Luxe Stool/Ottoman Yellow,"||51cmW x 40cmD x 43cmH||Bring a statement of retro charm to your decorating with the Sixty Luxe Stool/Ottoman. Bold and distinctive with a nod to 60’s vintage style, it completes your Luxe story. Available in a range of fashion colours.","||Stool/ottoman features a solid ash wood frame||Fabric composition features 60% cotton, 30% viscose,10% linen||Seat cushion is trimmed with putty grey piping||Some assembly required||Contemporary & Scandinavian Styles",299,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_26b9200a098674cb76e10a028ae9375e_sixty-luxe-stool-ottoman-yellow_x480.jpg?v=1622991903,category-low-stools,chairs-and-seating
Coco Plain Velvet Dining Chair Chartreuse,"||61cmW x 62cmD x 83cmH||Featuring gentle mid-century contours and a tailored finish, our Coco Dining Chair Collection offers a cozy formality with the warmth of jewel toned velvet upholstery.||NB: Please enquire for availability prior to ordering",||Chair is upholstered in polyester velvet||Foam fill||Birch frame||Oak finish to legs||Manhattan Apartment Style,579,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_3be21864f27c46ef2c786c1e30efee68_coco-plain-velvet-dining-chair-chartreuse_x480.jpg?v=1571441678,category-dining-chairs,chairs-and-seating
Humphrey Sofa Taupe Velvet,"||3 seat: 222cmW x 98cmD x 103cmH||NB: Please enquire for availability prior to ordering||With its classic mid century inspiration, the Humphrey's angular squared-off silhouette is softened by stylish bolster cushions and buttoned detail to enhance the tailored feel. Recessed legs lend the sofa a look of floating whilst velvet upholstery adds a modern luxe feel.","||Sofa is upholstered in taupe polyester velvet||Frame is made from solid pine wood||Features a fitted seat cushion with tufted detailing, 2 back cushions with removable covers and 2 bolster cushions||Foam seat & back cushion interiors||Acrylic fibres cushion interiors||Black wooden legs||Self piped detail||NB: Minor assembly required||Manhattan Apartment, Scandinavian & Contemporary Styles",2179,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1c225aaae5e0677671f4b3561f905b8a_humphrey-sofa-taupe-velvet_x480.jpg?v=1571441861,category-sofas,chairs-and-seating
Florence Broadhurst Rug Floral Poppy,"||Select size option:||240cm x 170cm||280cm x 200cm||Invite head-turning glamour into your home with a soft and luxurious floor rug.The stunning, high quality Florence Broadhurst handtufted rug collection combines classic elegance with a contemporary interpretation of her iconic designs as timeless as Florence herself.||NB: Rug pad is recommended to extend the life of your rug, protect your floors and avoid movement||NB: Please note that colour variations may occur due to monitors and lighting environment||NB: Please enquire for availability prior to ordering",||Rug is handtufted from pure new wool and viscose in India||Cut pile - 12mm||Manhattan Apartment Style,1450,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_509ddab992c35254273228c340f1026a_florence-braodhurst-rug-floral-poppy_x480.jpg?v=1573804893,category-decor,designer-rugs
Perugia Arm Chair Green,"||79cmW x 75cmD x 75cmH||Capturing glamorous deco style and Regency Hollywood, the Perugia Arm Chair Collection features soft contours, and the luxurious texture of ruched velvet tempered by the warmth of gold accents.||NB: Please enquire for availability prior to ordering",||Chair is upholstered in green polyester velvet||Pleat detail||Foam fill||Birch frame||Soft gold finish to legs||Manhattan Apartment Style,979,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_5802dc132a2ec1826ac1ae15693da276_perugia-arm-chair-green_c4b52854-e7cf-4a13-8b9e-5ee22ed4465c_x480.jpg?v=1571441194,category-occasional-chairs,chairs-and-seating
Down To Earth Framed Canvas Print,,"||62.5cm x 62.5cm
 
 77.5cm x 77.5cm
 
 103.5cm x 103.5cm||
		High quality printed canvas by Catherine Fitzgerald||
		Stretched and ready to hang||
		Includes a raw wood colour timber floating frame||
		Approximately 10-14 day lead time||
		French Country & Mediterranean Styles",409,//cdn.shopify.com/s/files/1/1089/1214/products/11CF_20-_20FFT_20-_20Down_20to_20Earth_x480.jpg?v=1571440815,category-paintings,paintings
Cleveland Dining Chair Black,"||59cmW x 52xmD x 99cmH||Seat height: 50cm||Weight: 11.00kg||Blending European elegance with contemporary lines and maximum comfort the Cleveland features effortless upholstery, a buttoned seat back, silver stud trim and impeccable tailoring.||NB: Please note that this chair must be purchased in a minimum quantity of 2","||Chair is upholstered in black linen blend - 80% viscose, 20% linen||Buttoned seat back||Detaled with silver studs||Black finish to timber legs||Fully assembled||Furniture - 2 years Manufacturer Warranty||Manhattan Apartment & French Country Styles",489,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_2252e3bb9d03fbbf0b882ea420298997_cleveland-dining-chair-black_x480.jpg?v=1603942912,category-clearance,chairs-and-seating
Tahiti Chair Natural Blonde,"||84cmW x 83cmD x 97cmH||﻿NB: Please enquire for availability prior to ordering||In an age of mass produced goods there is nothing more valuable than the luxury of the handmade. Created by skilled craftsmen, the Tahiti is made from the natural beauty of rattan, with each piece unique. Small variations in colour, texture and finish enhance the overall aesthetic and celebrate its individuality. With its contemporary silhouette the Tahiti works well with a Scandi aesthetic.","||Chair is hand crafted from woven rattan with a natural blonde finish||NB: Rattan is a natural material, small variations or imperfections may occur. Tonal variations in the fibre, cracking, splitting & leaching of natural oils are to be expected and are not considered faults.||NB: Suitable for indoor use, away from direct sunlight & moisture||Sits on a black metal leg frame with stoppers to protect the floor||Island Resort, Contemporary, Scandinavian & Hampton's Styles",739,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_474ca5fc1743102f1afd1866c8b3d567_tahiti-chair-natural-blonde_x480.jpg?v=1581401539,category-rattan-and-bamboo-furniture,chairs-and-seating
Marley Sofa Charcoal,"||171cmL x 80cmD x 81cmH||Capturing glamorous deco style and Regency Hollywood, the Marley Sofa Collection features soft contours, and the luxurious texture of velvet tempered by the warmth of timber legs.",||Sofa is upholstered in 100% polyester velvet||Channel detail||Foam fill seat cushion and seat back||Birch frame||Rubber wood legs||Simple assembly required to legs||Manhattan Apartment Style,1729,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_78986d9b439bf6149de9ecec1c1051c6_marley-sofa-charcoal_38cb7a6e-0e88-49f5-8dc4-5fe99ee28d76_x480.jpg?v=1571441820,category-sofas,chairs-and-seating
Mesh Sling Dining Chair,"||53cmW x 56cmD x 85cmH||Seat height: 45cm||Complete your contemporary outdoor dining setting with the all weather Mesh Dining Chair. A sleek profile featuring a stainless steel frame and choice of designer colour options, the Mesh co-ordinates effortlessly with our new Marine Dining Tables.","||Mesh Sling Dining Chair has a 304 stainless steel frame with mesh seat and back||Available in white, black, mottled and taupe||Contemporary & Outdoor Living Styles",285,//cdn.shopify.com/s/files/1/1089/1214/products/Mesh_20Sling_20Dining_20Chair-Mottled_x480.jpg?v=1580882453,category-dining-chairs,chairs-and-seating
Still Life Vase Framed Canvas Print,"||Finished frame size: 935mmW x 1315mmH||Bold and creative artwork is the perfect way to add energy to a room firing the imagination. As the final decorating statement it helps unify the theme, colours and design elements of the space pulling them together into a cohesive whole. Our Art Collection offers something to suit all tastes and colour schemes from the exotic to the contemporary, all framed and ready to hang. Affordable, fun and exciting, decorating with art has never been easier.||NB: Please allow approximately 14 - 21 days production time – this may increase to an extra week during the busy Christmas New Year period.||﻿NB: Please note that variation in colour may occur due to your device.","||100% Australian artwork by Amy, an emerging and successful Australian artist||Printed on 100gsm acid free cotton canvas||High quality solvent UV curable inks are used||Print retains the texture of the original artwork which is painted in acrylics and other mediums||Finished with a 100% hardwood timber canvas floater frame in natural (6cm depth)||Ready to hang||Traditional & French Country Styles",539,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_3b71fc7c5ec010d236afdff1ae0dd241_still-life-vase-framed-canvas-print_x480.jpg?v=1576629947,category-art,paintings
Blanche Indoor/Outdoor Stool White,||49cmW x 49cmD x 100cmH||Seat height: 75cm||NB: Please enquire for availability prior to ordering||Streamlined and elegant the Blanche Indoor/Outdoor Collection re-imagines Shaker seating with contemporary purpose.,||Stool frame is artfully crafted from white powder coat steel||Oatmeal upholstered seat cushion with stitched panel detail||Protective floor pads||Can be used indoors and outdoors undercover away from weather||Contemporary & Outdoor Living Styles,219,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_fabeddb8044781b9cad5ff5a0fc18320_blanche-stool-white_x480.jpg?v=1627110250,category-stools,chairs-and-seating
Vintage Leather Kent Sofa 2 Seater,"||148cmW x 90cmD x 90cmH||Our handsome collection of aged South American Leather chairs and sofas brings a classic heirloom flavour to your decor, be it traditional or a masculine apartment sophistication. Their rich grain and tan finish offers the perfect complement to both antique or reclaimed Industrial pieces.",||Kent Sofa is upholstered in top grade full thickness tan South American Leather that has been aged after being upholstered. The process retains the natural markings and pigmentation of leather to ensure each piece is unique. Brass stud trim.||Casters on front legs.||Foam and channelled feather cushion fill||Zigzag springs in base||Traditional & Manhattan Apartment Styles,2989,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_3f4ddf3e43b50e111925feb2bd630f6c_vintage-leather-kent-sofa-2-seater_x480.jpg?v=1618553456,category-leather-sofas,chairs-and-seating
Anna Quilted Dining Chair Mustard,"||54cmW x 57cmD x 80cmH||Inspired by mid century design, the Anna features a retro silhouette and detail with a mustard upholstery, impeccable tailored detail and flared natural wood leg. Marry with Scandi furniture for a clean, contemporary aesthetic.||NB: Please note that these chairs are sold as a minimum of 2",||Chair is upholstered in a mustard 100% polyester||Quilted fabric on seat back||Natural timber legs||Foam fill - cushioned seat||Contemporary & Manhattan Apartment Styles,365,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_6ed81ae9c37a0b61e219a65c0627043a_anna-quilted-dining-chair-mustard_x480.jpg?v=1611705106,category-chairs-and-seating,chairs-and-seating
Elements Outdoor One Seater Sofa/Chair Charcoal by Uniqwa Furniture,"||97cmW x 100cmD x 62cmH||Casually sophisticated the Elements allows you to customise the seating configuration of your choice.||NB: Due to the often hand-crafted nature of the Uniqwa Collection pieces which are made offshore, shipping times may change. If you require an item in a specific time frame please contact us to confirm delivery time prior to ordering.||﻿NB: Uniqwa products take 10-14 days to prepare for dispatch. Please note your order will not leave the warehouse before that time. ","||This is a high quality Uniqwa product||One seater sofa is upholstered in outdoor rope with a closed webbing pattern in charcoal||Sofa frame is made from durable aluminium||Foam & dacron mixed filling||NB: Can be used in multiples to create a casual large sofa or L shape sofa||NB: Suitable for indoor & outdoor alfresco use||African, Outdoor Living, Island Resort & Contemporary Styles",2499,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_1acd0f43f4b42434dbe9cf1acbb1cce0_elements-outdoor-one-seater-sofa-chair_8adb6aed-f12a-4445-93c3-c6fbfe5d91bd_x480.jpg?v=1571441682,category-outdoor-garden,chairs-and-seating
Heron Indoor/Outdoor Bar Stool Bleached Teak,||44cmW x 44cmD x 77cmH||Seat height: 65cm||Reflecting a modern casual aesthetic the Heron features a solid teak frame and all weather cushions for lumbar and seat comfort.,"||Stool frame is made from low maintenance teak with a bleached finish||Includes Sunbrella fabric cushions||Quick dry foam inner||Fully removable covers for cleaning||Indoor and outdoor use||Outdoor Living, Contemporary & Island Resort Styles",475,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_b50c467b19ea32492f1fe6664d077b06_heron-indoor-outdoor-bar-stool-bleached-teak_bc80a4bd-b0e7-4462-af2f-f379d991bd75_x480.jpg?v=1626842316,category-stools,chairs-and-seating
Belvedere Swivel Armchair Black and White,"||74cmW x 79cmD x 75cmH||Seat height: 48cm||Seat depth: 56cm||Leg height: 10cm||Arm height: 63cm||Weight: 22.00kg||Offering enveloping comfort the Belvedere is defined by soft curves and compact proportions. Upholstered in classic black and white, its plushly padded barrel back is supported by a swivel metal base.||NB: Please enquire for lead time prior to ordering","||Chair is upholstered in black and white 77% viscose, 23% polyester||Detailed piping||Metal base with antique brass finish||Swivel action||Fully assembled||2 years Manufacturer Warranty||Manhattan Apartment Style",1859,//cdn.shopify.com/s/files/1/1089/1214/products/shopify_3f32fcf2e676848692421c16edf8aebd_belvedere-swivel-armchair-black-and-white_x480.jpg?v=1627197730,category-occasional-chairs,chairs-and-seating
